"","listing_nickname","booked","launch_date","end_date","building","AT","rev_mo","conf","rev","status","source","year","month","BT","Bldg_Name","Address","Latitude","Longitude","neighborhood","cohort","week","weekname","weekdate"
"9728","R712",2018-06-15,2017-03-07,2018-12-31,"rollin",1,2018-06-01,"HMPBKX8NED",212.1875,"confirmed","Airbnb",2018,6,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",24,"2018-06-10 00:00:00",2018-06-10 00:00:00
"9729","R712",2018-06-16,2017-03-07,2018-12-31,"rollin",1,2018-06-01,"HMPBKX8NED",212.1875,"confirmed","Airbnb",2018,6,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",24,"2018-06-10 00:00:00",2018-06-10 00:00:00
"9730","R712",2018-06-19,2017-03-07,2018-12-31,"rollin",1,2018-06-01,"RU-N3M0mK",247.726666666667,"confirmed","HomeAway",2018,6,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",25,"2018-06-17 00:00:00",2018-06-17 00:00:00
"9731","R712",2018-06-20,2017-03-07,2018-12-31,"rollin",1,2018-06-01,"RU-N3M0mK",247.726666666667,"confirmed","HomeAway",2018,6,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",25,"2018-06-17 00:00:00",2018-06-17 00:00:00
"9732","R712",2018-06-21,2017-03-07,2018-12-31,"rollin",1,2018-06-01,"RU-N3M0mK",247.726666666667,"confirmed","HomeAway",2018,6,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",25,"2018-06-17 00:00:00",2018-06-17 00:00:00
"9733","R712",2018-06-23,2017-03-07,2018-12-31,"rollin",1,2018-06-01,"HMJAPXABJH",230.375,"confirmed","Airbnb",2018,6,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",25,"2018-06-17 00:00:00",2018-06-17 00:00:00
"9734","R712",2018-06-24,2017-03-07,2018-12-31,"rollin",1,2018-06-01,"HMJAPXABJH",230.375,"confirmed","Airbnb",2018,6,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",26,"2018-06-24 00:00:00",2018-06-24 00:00:00
"9735","R712",2018-06-28,2017-03-07,2018-12-31,"rollin",1,2018-06-01,"HM4RDR2ED5",230.375,"confirmed","Airbnb",2018,6,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",26,"2018-06-24 00:00:00",2018-06-24 00:00:00
"9736","R712",2018-06-29,2017-03-07,2018-12-31,"rollin",1,2018-06-01,"HM4RDR2ED5",230.375,"confirmed","Airbnb",2018,6,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",26,"2018-06-24 00:00:00",2018-06-24 00:00:00
"9737","R712",2018-07-01,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDPTJWXFB",254.625,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",27,"2018-07-01 00:00:00",2018-07-01 00:00:00
"9738","R712",2018-07-02,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDPTJWXFB",254.625,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",27,"2018-07-01 00:00:00",2018-07-01 00:00:00
"9739","R712",2018-07-03,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDPTJWXFB",254.625,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",27,"2018-07-01 00:00:00",2018-07-01 00:00:00
"9740","R712",2018-07-04,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDPTJWXFB",254.625,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",27,"2018-07-01 00:00:00",2018-07-01 00:00:00
"9741","R712",2018-07-05,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDPTJWXFB",254.625,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",27,"2018-07-01 00:00:00",2018-07-01 00:00:00
"9742","R712",2018-07-06,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDPTJWXFB",254.625,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",27,"2018-07-01 00:00:00",2018-07-01 00:00:00
"9743","R712",2018-07-09,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMM48ZM8JX",260.6875,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",28,"2018-07-08 00:00:00",2018-07-08 00:00:00
"9744","R712",2018-07-10,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMM48ZM8JX",260.6875,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",28,"2018-07-08 00:00:00",2018-07-08 00:00:00
"9745","R712",2018-07-11,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMM48ZM8JX",260.6875,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",28,"2018-07-08 00:00:00",2018-07-08 00:00:00
"9746","R712",2018-07-12,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMM48ZM8JX",260.6875,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",28,"2018-07-08 00:00:00",2018-07-08 00:00:00
"9747","R712",2018-07-13,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDAJPYBF4",266.75,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",28,"2018-07-08 00:00:00",2018-07-08 00:00:00
"9748","R712",2018-07-14,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDAJPYBF4",266.75,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",28,"2018-07-08 00:00:00",2018-07-08 00:00:00
"9749","R712",2018-07-15,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDAJPYBF4",266.75,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",29,"2018-07-15 00:00:00",2018-07-15 00:00:00
"9750","R712",2018-07-16,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HM92N35Z4D",266.75,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",29,"2018-07-15 00:00:00",2018-07-15 00:00:00
"9751","R712",2018-07-17,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HM92N35Z4D",266.75,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",29,"2018-07-15 00:00:00",2018-07-15 00:00:00
"9752","R712",2018-07-18,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HM92N35Z4D",266.75,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",29,"2018-07-15 00:00:00",2018-07-15 00:00:00
"9753","R712",2018-07-19,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HM9JA5NSSB",266.75,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",29,"2018-07-15 00:00:00",2018-07-15 00:00:00
"9754","R712",2018-07-20,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"RU-O3A3YN",420.03,"confirmed","booking.com",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",29,"2018-07-15 00:00:00",2018-07-15 00:00:00
"9755","R712",2018-07-21,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"RU-O3A3YN",420.03,"confirmed","booking.com",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",29,"2018-07-15 00:00:00",2018-07-15 00:00:00
"9756","R712",2018-07-22,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDMXWZDJC",278.875,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",30,"2018-07-22 00:00:00",2018-07-22 00:00:00
"9757","R712",2018-07-23,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMDMXWZDJC",278.875,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",30,"2018-07-22 00:00:00",2018-07-22 00:00:00
"9758","R712",2018-07-24,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMFF29RD3R",302.64,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",30,"2018-07-22 00:00:00",2018-07-22 00:00:00
"9759","R712",2018-07-25,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMPJPNSD3J",231.5875,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",30,"2018-07-22 00:00:00",2018-07-22 00:00:00
"9760","R712",2018-07-26,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMPJPNSD3J",231.5875,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",30,"2018-07-22 00:00:00",2018-07-22 00:00:00
"9761","R712",2018-07-27,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMPJPNSD3J",231.5875,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",30,"2018-07-22 00:00:00",2018-07-22 00:00:00
"9762","R712",2018-07-28,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMPJPNSD3J",231.5875,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",30,"2018-07-22 00:00:00",2018-07-22 00:00:00
"9763","R712",2018-07-29,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMJDSZNWBQ",202.73,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",31,"2018-07-29 00:00:00",2018-07-29 00:00:00
"9764","R712",2018-07-30,2017-03-07,2018-12-31,"rollin",1,2018-07-01,"HMJDSZNWBQ",202.73,"confirmed","Airbnb",2018,7,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",31,"2018-07-29 00:00:00",2018-07-29 00:00:00
"9765","R712",2018-08-01,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"nYN2jvY",316.8125,"confirmed","direct",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",31,"2018-07-29 00:00:00",2018-07-29 00:00:00
"9766","R712",2018-08-02,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"nYN2jvY",316.8125,"confirmed","direct",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",31,"2018-07-29 00:00:00",2018-07-29 00:00:00
"9767","R712",2018-08-03,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"nYN2jvY",316.8125,"confirmed","direct",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",31,"2018-07-29 00:00:00",2018-07-29 00:00:00
"9768","R712",2018-08-04,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"nYN2jvY",316.8125,"confirmed","direct",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",31,"2018-07-29 00:00:00",2018-07-29 00:00:00
"9769","R712",2018-08-05,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HM4FBCR992",235.71,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",32,"2018-08-05 00:00:00",2018-08-05 00:00:00
"9770","R712",2018-08-06,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HM4FBCR992",235.71,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",32,"2018-08-05 00:00:00",2018-08-05 00:00:00
"9771","R712",2018-08-07,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HM4FBCR992",235.71,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",32,"2018-08-05 00:00:00",2018-08-05 00:00:00
"9772","R712",2018-08-08,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HM834PC88W",356.475,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",32,"2018-08-05 00:00:00",2018-08-05 00:00:00
"9773","R712",2018-08-09,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HM834PC88W",356.475,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",32,"2018-08-05 00:00:00",2018-08-05 00:00:00
"9774","R712",2018-08-10,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HMTHBMZY9Q",259.475,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",32,"2018-08-05 00:00:00",2018-08-05 00:00:00
"9775","R712",2018-08-11,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HMTHBMZY9Q",259.475,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",32,"2018-08-05 00:00:00",2018-08-05 00:00:00
"9776","R712",2018-08-12,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HMCBH8HZW9",220.9175,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",33,"2018-08-12 00:00:00",2018-08-12 00:00:00
"9777","R712",2018-08-13,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HMCBH8HZW9",220.9175,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",33,"2018-08-12 00:00:00",2018-08-12 00:00:00
"9778","R712",2018-08-14,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HMCBH8HZW9",220.9175,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",33,"2018-08-12 00:00:00",2018-08-12 00:00:00
"9779","R712",2018-08-15,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HMCBH8HZW9",220.9175,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",33,"2018-08-12 00:00:00",2018-08-12 00:00:00
"9780","R712",2018-08-16,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"pR7lpW6",243.542,"confirmed","direct",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",33,"2018-08-12 00:00:00",2018-08-12 00:00:00
"9781","R712",2018-08-17,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"pR7lpW6",243.542,"confirmed","direct",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",33,"2018-08-12 00:00:00",2018-08-12 00:00:00
"9782","R712",2018-08-18,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"pR7lpW6",243.542,"confirmed","direct",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",33,"2018-08-12 00:00:00",2018-08-12 00:00:00
"9783","R712",2018-08-19,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"pR7lpW6",243.542,"confirmed","direct",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",34,"2018-08-19 00:00:00",2018-08-19 00:00:00
"9784","R712",2018-08-20,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"pR7lpW6",243.542,"confirmed","direct",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",34,"2018-08-19 00:00:00",2018-08-19 00:00:00
"9785","R712",2018-08-21,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"RU-G3LJZr",284.61,"confirmed","booking.com",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",34,"2018-08-19 00:00:00",2018-08-19 00:00:00
"9786","R712",2018-08-22,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"RU-G3LJZr",284.61,"confirmed","booking.com",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",34,"2018-08-19 00:00:00",2018-08-19 00:00:00
"9787","R712",2018-08-23,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"RU-qzOM67",260.915,"confirmed","expedia",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",34,"2018-08-19 00:00:00",2018-08-19 00:00:00
"9788","R712",2018-08-24,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"RU-qzOM67",260.915,"confirmed","expedia",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",34,"2018-08-19 00:00:00",2018-08-19 00:00:00
"9789","R712",2018-08-25,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HM859MB4CT",229.405,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",34,"2018-08-19 00:00:00",2018-08-19 00:00:00
"9790","R712",2018-08-26,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HM859MB4CT",229.405,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",35,"2018-08-26 00:00:00",2018-08-26 00:00:00
"9791","R712",2018-08-27,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"RU-M3R2oR",275.25,"confirmed","expedia",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",35,"2018-08-26 00:00:00",2018-08-26 00:00:00
"9792","R712",2018-08-28,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"RU-M3R2oR",275.25,"confirmed","expedia",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",35,"2018-08-26 00:00:00",2018-08-26 00:00:00
"9793","R712",2018-08-30,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HMYB83TTXC",296.335,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",35,"2018-08-26 00:00:00",2018-08-26 00:00:00
"9794","R712",2018-08-31,2017-03-07,2018-12-31,"rollin",1,2018-08-01,"HMYB83TTXC",296.335,"confirmed","Airbnb",2018,8,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",35,"2018-08-26 00:00:00",2018-08-26 00:00:00
"9795","R912",2018-01-01,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HM5YX9MRPE",153.454,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",1,"2017-12-30 23:00:00",2017-12-30 23:00:00
"9796","R912",2018-01-02,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HM5YX9MRPE",153.454,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",1,"2017-12-30 23:00:00",2017-12-30 23:00:00
"9797","R912",2018-01-03,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HM5YX9MRPE",153.454,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",1,"2017-12-30 23:00:00",2017-12-30 23:00:00
"9798","R912",2018-01-11,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMQDXBDK3J",112.132,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",2,"2018-01-06 23:00:00",2018-01-06 23:00:00
"9799","R912",2018-01-12,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMQDXBDK3J",112.132,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",2,"2018-01-06 23:00:00",2018-01-06 23:00:00
"9800","R912",2018-01-13,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMQDXBDK3J",112.132,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",2,"2018-01-06 23:00:00",2018-01-06 23:00:00
"9801","R912",2018-01-14,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMQDXBDK3J",112.132,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",3,"2018-01-13 23:00:00",2018-01-13 23:00:00
"9802","R912",2018-01-15,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMQDXBDK3J",112.132,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",3,"2018-01-13 23:00:00",2018-01-13 23:00:00
"9803","R912",2018-01-17,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMTS4EF98T",124.8875,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",3,"2018-01-13 23:00:00",2018-01-13 23:00:00
"9804","R912",2018-01-18,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMTS4EF98T",124.8875,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",3,"2018-01-13 23:00:00",2018-01-13 23:00:00
"9805","R912",2018-01-19,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMTS4EF98T",124.8875,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",3,"2018-01-13 23:00:00",2018-01-13 23:00:00
"9806","R912",2018-01-20,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMTS4EF98T",124.8875,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",3,"2018-01-13 23:00:00",2018-01-13 23:00:00
"9807","R912",2018-01-21,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMHECS9EP3",132.405,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"9808","R912",2018-01-22,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMHECS9EP3",132.405,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"9809","R912",2018-01-24,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"V5ND5EM",241.3,"confirmed","direct",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"9810","R912",2018-01-25,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"V5ND5EM",241.3,"confirmed","direct",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"9811","R912",2018-01-26,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HM4DRKFF52",142.105,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"9812","R912",2018-01-27,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HM4DRKFF52",142.105,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",4,"2018-01-20 23:00:00",2018-01-20 23:00:00
"9813","R912",2018-01-30,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMPBQ5X9AY",132.405,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",5,"2018-01-27 23:00:00",2018-01-27 23:00:00
"9814","R912",2018-01-31,2016-10-12,2018-10-12,"rollin",1,2018-01-01,"HMPBQ5X9AY",132.405,"confirmed","Airbnb",2018,1,1,"Rollin Street Flats","120 Westlake Ave N, Seattle WA 98109.",47.619116,-122.338084,"south lake union","OG30",5,"2018-01-27 23:00:00",2018-01-27 23:00:00
