listing_nickname,building,rev_mo,launch_date,end_date
E4A,bayview,2017-02-28T08:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2017-03-31T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2017-04-30T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2017-05-31T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2017-06-30T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2017-07-31T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2017-08-31T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2017-09-30T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2017-10-31T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2017-11-30T08:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2017-12-31T08:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2018-01-31T08:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2018-02-28T08:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2018-03-31T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2018-04-30T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2018-05-31T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2018-06-30T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2018-07-31T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2018-08-31T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2018-09-30T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4A,bayview,2018-10-31T07:00:00Z,2017-02-27T08:00:00Z,2018-10-31T07:00:00Z
E4F,bayview,2016-10-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2016-11-30T08:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2016-12-31T08:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-01-31T08:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-02-28T08:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-03-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-04-30T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-05-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-06-30T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-07-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-08-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-09-30T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-10-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-11-30T08:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2017-12-31T08:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2018-01-31T08:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2018-02-28T08:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2018-03-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2018-04-30T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2018-05-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2018-06-30T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2018-07-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2018-08-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2018-09-30T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
E4F,bayview,2018-10-31T07:00:00Z,2016-10-02T07:00:00Z,2018-10-02T07:00:00Z
EX706,excelsior,2017-02-28T08:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2017-03-31T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2017-04-30T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2017-05-31T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2017-06-30T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2017-07-31T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2017-08-31T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2017-09-30T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2017-10-31T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2017-11-30T08:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2017-12-31T08:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-01-31T08:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-02-28T08:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-03-31T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-04-30T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-05-31T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-06-30T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-07-31T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-08-31T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-09-30T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-10-31T07:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-11-30T08:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX706,excelsior,2018-12-31T08:00:00Z,2017-02-02T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-02-28T08:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-03-31T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-04-30T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-05-31T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-06-30T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-07-31T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-08-31T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-09-30T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-10-31T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-11-30T08:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2017-12-31T08:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-01-31T08:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-02-28T08:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-03-31T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-04-30T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-05-31T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-06-30T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-07-31T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-08-31T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-09-30T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-10-31T07:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-11-30T08:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX707,excelsior,2018-12-31T08:00:00Z,2017-02-01T08:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2017-03-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2017-04-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2017-05-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2017-06-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2017-07-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2017-08-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2017-09-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2017-10-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2017-11-30T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2017-12-31T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-01-31T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-02-28T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-03-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-04-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-05-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-06-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-07-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-08-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-09-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-10-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-11-30T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX815,excelsior,2018-12-31T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2017-03-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2017-04-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2017-05-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2017-06-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2017-07-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2017-08-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2017-09-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2017-10-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2017-11-30T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2017-12-31T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-01-31T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-02-28T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-03-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-04-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-05-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-06-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-07-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-08-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-09-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-10-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-11-30T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX826,excelsior,2018-12-31T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2017-03-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2017-04-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2017-05-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2017-06-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2017-07-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2017-08-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2017-09-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2017-10-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2017-11-30T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2017-12-31T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-01-31T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-02-28T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-03-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-04-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-05-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-06-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-07-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-08-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-09-30T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-10-31T07:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-11-30T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
EX829,excelsior,2018-12-31T08:00:00Z,2017-03-24T07:00:00Z,2018-12-31T08:00:00Z
M601,mark,2017-11-30T08:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2017-12-31T08:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-01-31T08:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-02-28T08:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-03-31T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-04-30T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-05-31T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-06-30T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-07-31T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-08-31T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-09-30T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-10-31T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M601,mark,2018-11-30T08:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2017-11-30T08:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2017-12-31T08:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-01-31T08:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-02-28T08:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-03-31T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-04-30T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-05-31T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-06-30T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-07-31T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-08-31T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-09-30T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-10-31T07:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M603,mark,2018-11-30T08:00:00Z,2017-11-01T07:00:00Z,2018-11-01T07:00:00Z
M605,mark,2017-12-31T08:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-01-31T08:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-02-28T08:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-03-31T07:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-04-30T07:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-05-31T07:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-06-30T07:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-07-31T07:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-08-31T07:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-09-30T07:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-10-31T07:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M605,mark,2018-11-30T08:00:00Z,2017-12-02T08:00:00Z,2018-11-01T07:00:00Z
M615,mark,2016-10-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2016-11-30T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2016-12-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-01-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-02-28T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-03-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-04-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-05-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-06-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-07-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-08-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-09-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-10-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-11-30T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2017-12-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2018-01-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2018-02-28T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2018-03-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2018-04-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2018-05-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2018-06-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2018-07-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2018-08-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2018-09-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M615,mark,2018-10-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2016-10-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2016-11-30T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2016-12-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-01-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-02-28T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-03-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-04-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-05-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-06-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-07-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-08-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-09-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-10-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-11-30T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2017-12-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2018-01-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2018-02-28T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2018-03-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2018-04-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2018-05-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2018-06-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2018-07-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2018-08-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2018-09-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M617,mark,2018-10-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2016-10-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2016-11-30T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2016-12-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-01-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-02-28T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-03-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-04-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-05-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-06-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-07-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-08-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-09-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-10-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-11-30T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2017-12-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2018-01-31T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2018-02-28T08:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2018-03-31T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
M619,mark,2018-04-30T07:00:00Z,2016-10-19T07:00:00Z,2018-10-19T07:00:00Z
