conf,listing_nickname,booked,rev,status,source,year,month,BT,rev_mo,building,Bldg_Name,Address,Latitude,Longitude,neighborhood,cohort
HM34Z88SAF,VK1701,2018-05-17,324.30333333333334,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HM34Z88SAF,VK1701,2018-05-18,324.30333333333334,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HM34Z88SAF,VK1701,2018-05-19,324.30333333333334,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMRFDQ8F8S,VK1701,2018-05-22,294.395,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMRFDQ8F8S,VK1701,2018-05-23,294.395,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMRFDQ8F8S,VK1701,2018-05-24,294.395,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMRFDQ8F8S,VK1701,2018-05-25,294.395,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMFDTDHKHC,VK1701,2018-06-11,230.375,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMFDTDHKHC,VK1701,2018-06-12,230.375,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMDTAB2N8F,VK1701,2018-05-29,230.375,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMDTAB2N8F,VK1701,2018-05-30,230.375,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMYSTR45TE,VK1701,2018-06-15,218.25,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMYSTR45TE,VK1701,2018-06-16,218.25,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMYSTR45TE,VK1701,2018-06-17,218.25,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMM33S9Y9E,VK1701,2018-06-13,230.375,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMM33S9Y9E,VK1701,2018-06-14,230.375,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMX8QYNC53,VK1701,2018-06-19,230.375,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMX8QYNC53,VK1701,2018-06-20,230.375,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HM4QBBHMKX,VK1701,2018-05-26,181.71333333333334,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HM4QBBHMKX,VK1701,2018-05-27,181.71333333333334,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HM4QBBHMKX,VK1701,2018-05-28,181.71333333333334,confirmed,Airbnb,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMAQ9395QS,VK1701,2018-07-04,260.6875,confirmed,Airbnb,2018,7,1,2018-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMAQ9395QS,VK1701,2018-07-05,260.6875,confirmed,Airbnb,2018,7,1,2018-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMAQ9395QS,VK1701,2018-07-06,260.6875,confirmed,Airbnb,2018,7,1,2018-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMAQ9395QS,VK1701,2018-07-07,260.6875,confirmed,Airbnb,2018,7,1,2018-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMCY5YHBF8,VK1701,2018-06-29,242.5,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMCY5YHBF8,VK1701,2018-06-30,242.5,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMCY5YHBF8,VK1701,2018-07-01,242.5,confirmed,Airbnb,2018,7,1,2018-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMS9MXQ2QY,VK1701,2018-10-21,209.51999999999998,confirmed,Airbnb,2018,10,1,2018-10-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMS9MXQ2QY,VK1701,2018-10-22,209.51999999999998,confirmed,Airbnb,2018,10,1,2018-10-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMS9MXQ2QY,VK1701,2018-10-23,209.51999999999998,confirmed,Airbnb,2018,10,1,2018-10-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMF4JST5WN,VK1701,2018-06-03,206.125,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMF4JST5WN,VK1701,2018-06-04,206.125,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMF4JST5WN,VK1701,2018-06-05,206.125,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMF4JST5WN,VK1701,2018-06-06,206.125,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMF4JST5WN,VK1701,2018-06-07,206.125,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMF4JST5WN,VK1701,2018-06-08,206.125,confirmed,Airbnb,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
YQlNVMp,VK1701,2018-06-24,240.845,confirmed,direct,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
YQlNVMp,VK1701,2018-06-25,240.845,confirmed,direct,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
YQlNVMp,VK1701,2018-06-26,240.845,confirmed,direct,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
YQlNVMp,VK1701,2018-06-27,240.845,confirmed,direct,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
RU-vGE5ZL,VK1701,2018-05-31,236.44000000000003,confirmed,Expedia,2018,5,1,2018-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
RU-vGE5ZL,VK1701,2018-06-01,236.44000000000003,confirmed,Expedia,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
RU-vGE5ZL,VK1701,2018-06-02,236.44000000000003,confirmed,Expedia,2018,6,1,2018-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HM5BA54HH3,VK1701,2018-07-21,266.75,confirmed,Airbnb,2018,7,1,2018-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HM5BA54HH3,VK1701,2018-07-22,266.75,confirmed,Airbnb,2018,7,1,2018-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HM5BA54HH3,VK1701,2018-07-23,266.75,confirmed,Airbnb,2018,7,1,2018-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-10,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-11,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-12,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-13,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-14,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-15,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-16,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-17,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-18,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-19,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-20,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-21,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-22,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-23,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-24,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-25,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-26,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-27,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-28,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-29,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-04-30,140,confirmed,manual,2017,4,1,2017-04-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-01,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-02,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-03,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-04,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-05,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-06,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-07,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-08,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-09,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-10,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-11,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-12,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-13,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-14,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-15,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-16,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-17,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-18,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-19,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-20,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-21,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-22,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-23,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-24,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-25,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-26,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-27,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-28,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-29,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-05-30,140,confirmed,manual,2017,5,1,2017-05-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-01,300.64,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-02,300.64,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-03,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-04,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-05,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-06,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-07,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-08,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-09,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-10,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-11,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-12,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-13,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-14,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-15,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-16,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-17,265.3333333333333,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-18,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-19,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-20,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-21,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-22,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-23,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-24,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-25,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-26,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-27,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-28,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-29,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-06-30,199,confirmed,manual,2017,6,1,2017-06-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-07-01,199,confirmed,manual,2017,7,1,2017-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-07-02,199,confirmed,manual,2017,7,1,2017-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-07-03,199,confirmed,manual,2017,7,1,2017-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-07-04,199,confirmed,manual,2017,7,1,2017-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-07-05,199,confirmed,manual,2017,7,1,2017-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-07-06,199,confirmed,manual,2017,7,1,2017-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
0,VK1701,2017-07-07,199,confirmed,manual,2017,7,1,2017-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMNMNX2ZWH,VK1701,2018-08-01,319.32399999999996,confirmed,Airbnb,2018,8,1,2018-08-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMNMNX2ZWH,VK1701,2018-08-02,319.32399999999996,confirmed,Airbnb,2018,8,1,2018-08-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMNMNX2ZWH,VK1701,2018-08-03,319.32399999999996,confirmed,Airbnb,2018,8,1,2018-08-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMNMNX2ZWH,VK1701,2018-08-04,319.32399999999996,confirmed,Airbnb,2018,8,1,2018-08-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
HMNMNX2ZWH,VK1701,2018-08-05,319.32399999999996,confirmed,Airbnb,2018,8,1,2018-08-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
7nW7DZQ,VK1701,2018-07-12,309.9316666666667,confirmed,direct,2018,7,1,2018-07-01,viktoria,Viktoria,"1915 2nd Ave, Seattle WA 98101.",47.6109977,-122.3412244,belltown,OG30
