conf,listing_nickname,booked,rev,status,source
RU-1JJE93,VR1203,2018-05-21,220.75,confirmed,Expedia
RU-1JJE93,VR1203,2018-05-22,220.75,confirmed,Expedia
RU-1JJE93,VR1203,2018-05-23,220.75,confirmed,Expedia
RU-1JJE93,VR1203,2018-05-24,220.75,confirmed,Expedia
RU-1JJE93,VR1203,2018-05-25,220.75,confirmed,Expedia
RU-1JJE93,VR1203,2018-05-26,220.75,confirmed,Expedia
RU-1JJE93,VR1203,2018-05-27,220.75,confirmed,Expedia
RU-1JJE93,VR1203,2018-05-28,220.75,confirmed,Expedia
RU-1JJE93,VR1203,2018-05-29,220.75,confirmed,Expedia
RU-1JJE93,VR1203,2018-05-30,220.75,confirmed,Expedia
RU-1JJE93,VR1203,2018-05-31,220.75,confirmed,Expedia
RU-nwvJxR,VR1203,2018-05-02,364.43,confirmed,booking.com
RU-nwvJxR,VR1203,2018-05-03,364.43,confirmed,booking.com
RU-nwvJxR,VR1203,2018-05-04,364.43,confirmed,booking.com
RU-kqq32v,VR1203,2018-04-19,160.55599999999998,confirmed,Expedia
RU-kqq32v,VR1203,2018-04-20,160.55599999999998,confirmed,Expedia
RU-kqq32v,VR1203,2018-04-21,160.55599999999998,confirmed,Expedia
RU-kqq32v,VR1203,2018-04-22,160.55599999999998,confirmed,Expedia
RU-kqq32v,VR1203,2018-04-23,160.55599999999998,confirmed,Expedia
RU-kqq32v,VR1203,2018-04-24,160.55599999999998,confirmed,Expedia
RU-kqq32v,VR1203,2018-04-25,160.55599999999998,confirmed,Expedia
RU-kqq32v,VR1203,2018-04-26,160.55599999999998,confirmed,Expedia
RU-kqq32v,VR1203,2018-04-27,160.55599999999998,confirmed,Expedia
RU-kqq32v,VR1203,2018-04-28,160.55599999999998,confirmed,Expedia
HMTZ28QENB,VR1203,2018-10-08,169.75,confirmed,Airbnb
HMTZ28QENB,VR1203,2018-10-09,169.75,confirmed,Airbnb
HMTZ28QENB,VR1203,2018-10-10,169.75,confirmed,Airbnb
RU-7PQ3j1,VR1203,2018-04-17,142.19,confirmed,Expedia
RU-7PQ3j1,VR1203,2018-04-18,142.19,confirmed,Expedia
RU-7Pg0Vr,VR1203,2018-06-18,225.72,confirmed,Expedia
RU-7Pg0Vr,VR1203,2018-06-19,225.72,confirmed,Expedia
HMHP39JKAD,VR1203,2018-06-01,284.9375,confirmed,Airbnb
HMHP39JKAD,VR1203,2018-06-02,284.9375,confirmed,Airbnb
HMHP39JKAD,VR1203,2018-06-03,284.9375,confirmed,Airbnb
HMHP39JKAD,VR1203,2018-06-04,284.9375,confirmed,Airbnb
RU-kqqWlN,VR1203,2018-06-22,253.52,confirmed,Expedia
RU-kqqWlN,VR1203,2018-06-23,253.52,confirmed,Expedia
HMRZJNEEBM,VR1203,2018-10-11,206.125,confirmed,Airbnb
HMRZJNEEBM,VR1203,2018-10-12,206.125,confirmed,Airbnb
RU-nwEwLR,VR1203,2018-06-15,275.25,confirmed,Expedia
RU-nwEwLR,VR1203,2018-06-16,275.25,confirmed,Expedia
HMR948RY5B,VR1203,2018-10-06,181.875,confirmed,Airbnb
HMR948RY5B,VR1203,2018-10-07,181.875,confirmed,Airbnb
RU-0GWBWG,VR1203,2018-06-07,248.28,confirmed,Expedia
RU-0GWBWG,VR1203,2018-06-08,248.28,confirmed,Expedia
RU-0GWBWG,VR1203,2018-06-09,248.28,confirmed,Expedia
RU-4M1yr6,VR1203,2018-06-05,217.445,confirmed,Expedia
RU-4M1yr6,VR1203,2018-06-06,217.445,confirmed,Expedia
HMPHZWPJTF,VR1203,2018-06-24,206.125,confirmed,Airbnb
HMPHZWPJTF,VR1203,2018-06-25,206.125,confirmed,Airbnb
RU-L3KM4A,VR1203,2018-06-28,241.13,confirmed,Expedia
RU-L3KM4A,VR1203,2018-06-29,241.13,confirmed,Expedia
RU-L3KM4A,VR1203,2018-06-30,241.13,confirmed,Expedia
RU-jpzm95,VR1203,2018-06-20,275.25,confirmed,Expedia
RU-jpzm95,VR1203,2018-06-21,275.25,confirmed,Expedia
RU-90Jrp8,VR1203,2019-06-27,227.6325,confirmed,booking.com
RU-90Jrp8,VR1203,2019-06-28,227.6325,confirmed,booking.com
RU-90Jrp8,VR1203,2019-06-29,227.6325,confirmed,booking.com
RU-90Jrp8,VR1203,2019-06-30,227.6325,confirmed,booking.com
HMBX335AFQ,VR1203,2018-07-20,260.6875,confirmed,Airbnb
HMBX335AFQ,VR1203,2018-07-21,260.6875,confirmed,Airbnb
HMBX335AFQ,VR1203,2018-07-22,260.6875,confirmed,Airbnb
HMBX335AFQ,VR1203,2018-07-23,260.6875,confirmed,Airbnb
(blank),VR1203,2017-01-23,196.82000000000002,confirmed,direct
(blank),VR1203,2017-01-24,196.82000000000002,confirmed,direct
(blank),VR1203,2017-01-25,196.82000000000002,confirmed,direct
(blank),VR1203,2017-02-07,168.17,confirmed,direct
